id,lat,lng,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード
t_travospublic_measure_5m.25998223.202505201245,33.34824903,129.729277,89,,9310730,1,20250520,1245,14,4,0,0,0,0,0,14,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998230.202505201245,32.67533903,131.725922,89,,9360330,1,20250520,1245,12,8,0,0,0,0,0,11,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998231.202505201245,32.54460103,131.648426,89,,9360340,1,20250520,1245,29,6,0,0,0,0,0,24,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998243.202505201245,32.69277003,131.345815,89,,9360465,1,20250520,1245,17,4,0,0,0,0,0,10,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998244.202505201245,32.67691003,131.36226,89,,9360467,1,20250520,1245,24,4,0,0,0,0,0,9,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998245.202505201245,32.58759103,131.509484,89,,9360470,1,20250520,1245,11,4,0,0,0,0,0,26,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998246.202505201245,26.52584602,127.924665,90,,10110010,1,20250520,1245,50,5,0,0,0,0,0,46,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998247.202505201245,26.2749695,127.74128795,90,,10110030,1,20250520,1245,125,9,0,0,0,0,0,128,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998248.202505201245,26.27684064,127.73121357,90,,10110031,1,20250520,1245,106,12,0,0,0,0,0,82,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998249.202505201245,26.47501802,127.955092,90,,10110040,1,20250520,1245,34,1,0,0,0,0,0,36,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998250.202505201245,26.28023652,127.81364322,90,,10110060,1,20250520,1245,75,13,0,0,0,0,0,40,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998251.202505201245,26.2002773,127.66189456,90,,10110070,1,20250520,1245,74,10,0,0,0,0,0,81,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998252.202505201245,26.17544305,127.7064997,90,,10110090,1,20250520,1245,72,6,0,0,0,0,0,75,13,0,0,0,0,0,3,202505201245
